Zip,Name,MedianIncome,PctHH_100kPlus,PctRenters,Population,AcsYear,Dataset,FetchedAtUtc,Status,ErrorMessage,RentersCount,OccupiedCount,HHCount_100kPlus,HHCountTotal
15674,ZCTA5 15674,83182,52.941,18.627,223,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,19,102,54,102
15675,ZCTA5 15675,71970,46.714,16.667,1259,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,71,426,199,426
15676,ZCTA5 15676,75469,51.271,18.220,468,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,43,236,121,236
15677,ZCTA5 15677,45500,36.486,11.712,387,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,26,222,81,222
15678,ZCTA5 15678,47212,39.344,16.393,332,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,30,183,72,183
15679,ZCTA5 15679,67969,43.936,11.213,2438,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,147,1311,576,1311
15680,ZCTA5 15680,46292,8.000,5.333,270,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,8,150,12,150
15681,ZCTA5 15681,71389,45.282,17.137,4506,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,316,1844,835,1844
15682,ZCTA5 15682,65357,43.182,5.682,221,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,5,88,38,88
15683,ZCTA5 15683,53519,35.993,29.626,7855,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,1084,3659,1317,3659
15684,ZCTA5 15684,79286,53.906,19.531,247,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,25,128,69,128
15686,ZCTA5 15686,57083,42.947,2.316,1099,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,11,475,204,475
15687,ZCTA5 15687,52629,34.991,13.996,1186,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,76,543,190,543
15688,ZCTA5 15688,60150,37.945,5.929,666,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,15,253,96,253
15689,ZCTA5 15689,73929,39.286,25.000,51,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,7,28,11,28
15690,ZCTA5 15690,55907,36.145,37.040,9359,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,1449,3912,1414,3912
15691,ZCTA5 15691,162945,82.474,0.000,329,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,0,97,80,97
15692,ZCTA5 15692,66047,37.275,18.252,769,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,71,389,145,389
15693,ZCTA5 15693,58026,34.375,0.000,176,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,0,96,33,96
15695,ZCTA5 15695,,43.564,0.000,243,2023,acs/acs5,2025-12-29T00:01:22.542144Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,0,101,44,101
15696,ZCTA5 15696,66250,34.615,24.038,219,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,25,104,36,104
15697,ZCTA5 15697,59551,38.683,39.734,2906,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,567,1427,552,1427
15698,ZCTA5 15698,46578,27.606,37.746,771,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,134,355,98,355
15701,ZCTA5 15701,56538,40.294,41.646,31236,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,5516,13245,5337,13245
15705,ZCTA5 15705,,,,3070,2023,acs/acs5,2025-12-29T00:01:22.542144Z,missing,Occupied count is 0.; Household total is 0.; Median income suppressed: fell into the lowest or highest interval (suppressed).,0,0,0,0
15710,ZCTA5 15710,58125,24.272,28.155,206,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,29,103,25,103
15711,ZCTA5 15711,44375,26.174,20.134,357,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,30,149,39,149
15712,ZCTA5 15712,,19.608,5.882,119,2023,acs/acs5,2025-12-29T00:01:22.542144Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,3,51,10,51
15713,ZCTA5 15713,,31.707,0.000,128,2023,acs/acs5,2025-12-29T00:01:22.542144Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,0,41,13,41
15714,ZCTA5 15714,49107,32.159,26.285,5215,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,537,2043,657,2043
15715,ZCTA5 15715,54722,36.161,33.036,498,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,74,224,81,224
15716,ZCTA5 15716,31136,20.690,30.603,494,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,71,232,48,232
15717,ZCTA5 15717,63544,44.094,24.877,9563,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,1011,4064,1792,4064
15720,ZCTA5 15720,68563,28.704,22.222,305,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,24,108,31,108
15721,ZCTA5 15721,43750,23.288,16.438,167,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,12,73,17,73
15722,ZCTA5 15722,67279,43.222,7.111,2382,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,64,900,389,900
15723,ZCTA5 15723,,100.000,0.000,11,2023,acs/acs5,2025-12-29T00:01:22.542144Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,0,10,10,10
15724,ZCTA5 15724,65625,39.558,13.882,2069,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,113,814,322,814
15725,ZCTA5 15725,86167,54.676,23.381,1208,2023,acs/acs5,2025-12-29T00:01:22.542144Z,ok,,130,556,304,556
