zip,name,median_income,pct_hh_100k_plus,pct_renters,population,acs_year,dataset,fetched_at_utc,status,error_message,renters_count,occupied_count,hh_count_100k_plus,hh_count_total
12173,ZCTA5 12173,80500,54.632,19.346,2040,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,142,734,401,734
12174,ZCTA5 12174,50882,28.000,22.000,571,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,55,250,70,250
12175,ZCTA5 12175,88409,66.892,9.122,725,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,27,296,198,296
12176,ZCTA5 12176,49250,29.032,14.194,431,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,22,155,45,155
12177,ZCTA5 12177,89890,100.000,4.795,361,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,7,146,146,146
12180,ZCTA5 12180,73767,49.010,52.470,54071,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,11526,21967,10766,21967
12182,ZCTA5 12182,54663,37.810,49.985,14273,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,3301,6604,2497,6604
12183,ZCTA5 12183,70281,46.801,74.882,2966,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1112,1485,695,1485
12184,ZCTA5 12184,91616,56.085,21.186,7547,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,618,2917,1636,2917
12185,ZCTA5 12185,111691,69.287,20.961,1699,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,144,687,476,687
12186,ZCTA5 12186,116053,69.240,15.323,6608,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,403,2630,1821,2630
12187,ZCTA5 12187,75875,54.795,6.164,739,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,18,292,160,292
12188,ZCTA5 12188,87212,55.533,27.563,11414,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1355,4916,2730,4916
12189,ZCTA5 12189,62763,41.954,58.611,18205,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,5088,8681,3642,8681
12190,ZCTA5 12190,55568,42.678,15.900,683,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,38,239,102,239
12192,ZCTA5 12192,74293,48.676,16.090,1033,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,79,491,239,491
12193,ZCTA5 12193,76438,51.297,10.485,1829,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,93,887,455,887
12194,ZCTA5 12194,81250,54.286,11.429,213,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,8,70,38,70
12195,ZCTA5 12195,143817,100.000,17.284,155,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,14,81,81,81
12196,ZCTA5 12196,126825,78.171,8.686,3848,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,113,1301,1017,1301
12197,ZCTA5 12197,78750,54.231,4.744,2275,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,37,780,423,780
12198,ZCTA5 12198,113042,70.474,24.787,7337,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,727,2933,2067,2933
12202,ZCTA5 12202,49684,32.573,74.336,9500,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,3389,4559,1485,4559
12203,ZCTA5 12203,80055,53.244,51.388,30080,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,6923,13472,7173,13472
12204,ZCTA5 12204,75197,50.343,70.150,8423,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,2759,3933,1980,3933
12205,ZCTA5 12205,89270,58.594,29.132,25912,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,3349,11496,6736,11496
12206,ZCTA5 12206,38931,24.260,73.942,14592,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,4770,6451,1565,6451
12207,ZCTA5 12207,32418,29.037,98.680,2097,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1271,1288,374,1288
12208,ZCTA5 12208,69505,46.197,55.389,23936,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,5869,10596,4895,10596
12209,ZCTA5 12209,81642,57.258,33.868,10754,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1519,4485,2568,4485
12210,ZCTA5 12210,55873,31.439,75.904,9725,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,4073,5366,1687,5366
12211,ZCTA5 12211,145709,74.520,8.262,13800,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,357,4321,3220,4321
12222,ZCTA5 12222,59274,33.333,100.000,6494,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,54,54,18,54
12226,ZCTA5 12226,,,,0,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Occupied count is 0.; Household total is 0.; Median income suppressed: fell into the lowest or highest interval (suppressed).,0,0,0,0
12302,ZCTA5 12302,94156,60.552,25.516,27470,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,2932,11491,6958,11491
12303,ZCTA5 12303,77615,51.731,27.855,29989,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,3283,11786,6097,11786
12304,ZCTA5 12304,67688,45.157,40.402,22027,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,3721,9210,4159,9210
12305,ZCTA5 12305,50308,33.804,86.308,7764,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,3240,3754,1269,3754
12306,ZCTA5 12306,80583,55.057,30.315,27569,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,3546,11697,6440,11697
12307,ZCTA5 12307,33191,13.389,72.936,7977,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,2288,3137,420,3137
12308,ZCTA5 12308,59789,38.741,55.584,13985,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,3310,5955,2307,5955
12309,ZCTA5 12309,119830,72.307,17.302,32996,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,2221,12837,9282,12837
12401,ZCTA5 12401,67426,45.340,43.241,35058,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,6551,15150,6869,15150
12404,ZCTA5 12404,67297,45.336,19.421,4046,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,329,1694,768,1694
12405,ZCTA5 12405,68000,42.381,8.095,449,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,17,210,89,210
12406,ZCTA5 12406,65643,19.207,29.878,609,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,98,328,63,328
12407,ZCTA5 12407,83409,56.061,30.303,197,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,20,66,37,66
12409,ZCTA5 12409,114758,63.122,14.706,877,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,65,442,279,442
12410,ZCTA5 12410,31033,28.458,9.881,379,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,25,253,72,253
12411,ZCTA5 12411,81625,54.140,10.191,288,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,16,157,85,157
12412,ZCTA5 12412,77988,53.077,5.385,603,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,14,260,138,260
12413,ZCTA5 12413,53958,38.489,40.325,3406,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,571,1416,545,1416
12414,ZCTA5 12414,66022,44.815,29.990,10034,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1232,4108,1841,4108
12416,ZCTA5 12416,,31.395,0.000,129,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,0,86,27,86
12417,ZCTA5 12417,132578,75.765,1.020,984,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,4,392,297,392
12418,ZCTA5 12418,97750,53.691,17.450,321,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,26,149,80,149
12419,ZCTA5 12419,119268,61.364,21.465,1115,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,85,396,243,396
12420,ZCTA5 12420,108250,70.543,0.000,435,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,0,129,91,129
12421,ZCTA5 12421,97545,65.185,28.889,238,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,39,135,88,135
12422,ZCTA5 12422,62321,42.667,10.667,469,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,24,225,96,225
12423,ZCTA5 12423,77672,50.498,13.433,1033,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,54,402,203,402
12424,ZCTA5 12424,60517,33.133,12.651,242,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,21,166,55,166
12427,ZCTA5 12427,73917,44.800,0.000,926,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,0,125,56,125
12428,ZCTA5 12428,78802,51.129,37.899,6972,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1057,2789,1426,2789
12429,ZCTA5 12429,,0.000,100.000,168,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,56,56,0,56
12430,ZCTA5 12430,66637,47.081,9.793,1232,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,52,531,250,531
12431,ZCTA5 12431,88750,61.503,13.037,1705,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,85,652,401,652
12432,ZCTA5 12432,45591,15.571,68.166,654,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,197,289,45,289
12433,ZCTA5 12433,63380,41.206,5.025,525,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,10,199,82,199
12434,ZCTA5 12434,48558,36.296,19.012,892,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,77,405,147,405
12435,ZCTA5 12435,84479,77.941,0.000,181,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,0,68,53,68
12436,ZCTA5 12436,99871,61.224,18.776,516,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,46,245,150,245
12438,ZCTA5 12438,49000,34.615,0.000,71,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,0,26,9,26
12439,ZCTA5 12439,88958,70.861,7.285,380,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,11,151,107,151
12440,ZCTA5 12440,102958,61.185,16.296,1577,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,110,675,413,675
12441,ZCTA5 12441,56509,25.532,61.702,58,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,29,47,12,47
12442,ZCTA5 12442,50500,26.852,29.630,425,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,64,216,58,216
12443,ZCTA5 12443,97981,65.038,7.995,3601,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,126,1576,1025,1576
12444,ZCTA5 12444,55000,44.512,4.878,519,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,8,164,73,164
12446,ZCTA5 12446,83344,58.073,19.495,5232,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,425,2180,1266,2180
12448,ZCTA5 12448,196964,72.619,19.048,163,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,16,84,61,84
12449,ZCTA5 12449,75268,50.137,43.288,2916,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,474,1095,549,1095
12450,ZCTA5 12450,126845,67.416,26.966,200,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,24,89,60,89
12451,ZCTA5 12451,54615,31.373,9.069,849,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,37,408,128,408
12452,ZCTA5 12452,,73.684,26.316,33,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,5,19,14,19
12453,ZCTA5 12453,,19.780,19.780,212,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,18,91,18,91
12454,ZCTA5 12454,104306,62.595,5.344,368,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,7,131,82,131
12455,ZCTA5 12455,74271,48.827,23.575,1859,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,211,895,437,895
12456,ZCTA5 12456,92585,55.326,18.557,666,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,54,291,161,291
12457,ZCTA5 12457,73949,46.365,29.862,1171,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,152,509,236,509
12458,ZCTA5 12458,65547,44.224,16.219,3195,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,139,857,379,857
12459,ZCTA5 12459,107875,72.973,0.000,73,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,0,37,27,37
12460,ZCTA5 12460,,56.303,0.000,161,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,0,119,67,119
12461,ZCTA5 12461,95545,54.829,15.602,1426,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,105,673,369,673
12463,ZCTA5 12463,45993,39.890,22.834,1531,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,166,727,290,727
12464,ZCTA5 12464,75291,50.850,29.762,1071,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,175,588,299,588
12465,ZCTA5 12465,84141,56.604,8.176,329,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,13,159,90,159
12466,ZCTA5 12466,91875,55.473,10.697,1947,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,86,804,446,804
12468,ZCTA5 12468,60556,41.509,15.409,1413,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,98,636,264,636
12469,ZCTA5 12469,89844,62.406,0.000,842,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,0,399,249,399
12470,ZCTA5 12470,84155,70.248,18.595,651,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,45,242,170,242
12471,ZCTA5 12471,2499,18.978,10.584,274,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,29,274,52,274
12472,ZCTA5 12472,67770,37.792,43.079,1118,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,277,643,243,643
12473,ZCTA5 12473,100167,69.355,9.677,693,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,24,248,172,248
12474,ZCTA5 12474,54462,35.556,7.333,891,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,33,450,160,450
12475,ZCTA5 12475,79402,72.694,35.793,569,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,97,271,197,271
12477,ZCTA5 12477,72353,49.237,33.337,18789,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,2774,8321,4097,8321
12480,ZCTA5 12480,64784,44.928,6.280,499,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,13,207,93,207
12481,ZCTA5 12481,93578,57.477,7.568,1359,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,42,555,319,555
12482,ZCTA5 12482,,41.048,53.275,601,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,122,229,94,229
12483,ZCTA5 12483,,50.000,0.000,59,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,0,38,19,38
12484,ZCTA5 12484,116023,64.989,8.461,3271,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,116,1371,891,1371
12485,ZCTA5 12485,85455,55.344,37.786,1136,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,99,262,145,262
12486,ZCTA5 12486,83333,54.601,27.301,1737,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,178,652,356,652
12487,ZCTA5 12487,92847,64.467,22.667,3829,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,340,1500,967,1500
12489,ZCTA5 12489,26100,0.000,34.722,114,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,25,72,0,72
12490,ZCTA5 12490,,,,0,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Occupied count is 0.; Household total is 0.; Median income suppressed: fell into the lowest or highest interval (suppressed).,0,0,0,0
12491,ZCTA5 12491,71963,46.248,3.198,2017,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,26,813,376,813
12492,ZCTA5 12492,125313,59.649,3.509,213,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,4,114,68,114
12493,ZCTA5 12493,,25.333,25.333,343,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,19,75,19,75
12494,ZCTA5 12494,140750,84.164,2.639,876,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,9,341,287,341
12495,ZCTA5 12495,,28.571,15.429,229,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,27,175,50,175
12496,ZCTA5 12496,68173,45.026,12.216,1241,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,70,573,258,573
12498,ZCTA5 12498,80221,50.780,22.185,4530,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,526,2371,1204,2371
12501,ZCTA5 12501,78716,55.589,43.014,2374,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,431,1002,557,1002
12502,ZCTA5 12502,83583,53.428,4.255,1019,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,18,423,226,423
12503,ZCTA5 12503,104375,63.830,16.312,750,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,46,282,180,282
12504,ZCTA5 12504,,,,1057,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Occupied count is 0.; Household total is 0.; Median income suppressed: fell into the lowest or highest interval (suppressed).,0,0,0,0
12507,ZCTA5 12507,113793,72.093,65.116,279,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,56,86,62,86
12508,ZCTA5 12508,88510,59.484,42.118,19519,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,3524,8367,4977,8367
12512,ZCTA5 12512,96151,80.000,14.783,232,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,17,115,92,115
12513,ZCTA5 12513,59167,20.139,11.806,198,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,17,144,29,144
12514,ZCTA5 12514,115147,66.421,6.259,3120,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,85,1358,902,1358
12515,ZCTA5 12515,,50.545,24.364,1483,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,134,550,278,550
12516,ZCTA5 12516,126667,71.045,10.311,1748,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,73,708,503,708
12517,ZCTA5 12517,143250,75.000,23.148,270,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,25,108,81,108
12518,ZCTA5 12518,99833,62.650,29.829,5728,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,698,2340,1466,2340
12520,ZCTA5 12520,150144,82.850,24.960,3088,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,310,1242,1029,1242
12521,ZCTA5 12521,85208,52.060,7.615,1874,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,61,801,417,801
12522,ZCTA5 12522,82636,54.606,33.836,5074,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,606,1791,978,1791
12523,ZCTA5 12523,54128,37.500,21.415,2132,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,221,1032,387,1032
12524,ZCTA5 12524,95713,62.234,34.286,15079,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,2207,6437,4006,6437
12525,ZCTA5 12525,103417,58.716,33.792,1710,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,221,654,384,654
12526,ZCTA5 12526,87107,57.209,18.433,3427,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,280,1519,869,1519
12527,ZCTA5 12527,,100.000,0.000,42,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,0,19,19,19
12528,ZCTA5 12528,89096,56.975,29.943,13818,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1728,5771,3288,5771
12529,ZCTA5 12529,79531,52.403,25.204,2345,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,278,1103,578,1103
12530,ZCTA5 12530,,100.000,0.000,218,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,0,42,42,42
12531,ZCTA5 12531,126319,71.032,16.648,2316,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,150,901,640,901
12533,ZCTA5 12533,134950,78.011,10.057,26770,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,885,8800,6865,8800
12534,ZCTA5 12534,76086,50.337,38.472,17468,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,3022,7855,3954,7855
12538,ZCTA5 12538,86641,55.128,31.680,14104,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1705,5382,2967,5382
12540,ZCTA5 12540,107436,69.335,13.709,9314,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,435,3173,2200,3173
12542,ZCTA5 12542,123517,65.077,24.106,5859,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,546,2265,1474,2265
12543,ZCTA5 12543,89293,58.887,45.896,3147,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,643,1401,825,1401
12544,ZCTA5 12544,,0.000,0.000,54,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,0,22,0,22
12545,ZCTA5 12545,77991,50.263,41.902,4389,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,877,2093,1052,2093
12546,ZCTA5 12546,88603,60.537,18.052,2710,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,215,1191,721,1191
12547,ZCTA5 12547,87727,56.768,29.936,2808,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,376,1256,713,1256
12548,ZCTA5 12548,114191,83.784,18.919,1039,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,63,333,279,333
12549,ZCTA5 12549,125000,72.456,19.844,10896,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,737,3714,2691,3714
12550,ZCTA5 12550,78019,52.416,44.224,54996,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,8896,20116,10544,20116
12553,ZCTA5 12553,94207,59.614,29.548,27300,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,3138,10620,6331,10620
12561,ZCTA5 12561,89694,56.130,41.232,18531,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,2657,6444,3617,6444
12563,ZCTA5 12563,102472,59.991,15.567,7456,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,342,2197,1318,2197
12564,ZCTA5 12564,111683,69.672,23.109,7910,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,669,2895,2017,2895
12565,ZCTA5 12565,62972,34.561,40.702,1575,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,232,570,197,570
12566,ZCTA5 12566,110154,69.034,22.266,11718,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,906,4069,2809,4069
12567,ZCTA5 12567,95982,60.665,19.483,2498,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,211,1083,657,1083
12569,ZCTA5 12569,113902,65.991,31.709,9766,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1282,4043,2668,4043
12570,ZCTA5 12570,127396,74.931,12.235,6324,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,265,2166,1623,2166
12571,ZCTA5 12571,115200,72.181,18.744,10168,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,758,4044,2919,4044
12572,ZCTA5 12572,96377,60.894,29.979,9168,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1281,4273,2602,4273
12574,ZCTA5 12574,,35.714,5.612,422,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,11,196,70,196
12575,ZCTA5 12575,147950,71.429,13.562,1743,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,75,553,395,553
12577,ZCTA5 12577,150321,79.032,13.065,1613,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,81,620,490,620
12578,ZCTA5 12578,97367,59.220,19.916,2306,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,189,949,562,949
12580,ZCTA5 12580,116207,67.057,10.714,4169,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,174,1624,1089,1624
12581,ZCTA5 12581,93274,64.326,24.415,1928,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,219,897,577,897
12582,ZCTA5 12582,131867,80.634,11.561,6157,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,197,1704,1374,1704
12583,ZCTA5 12583,69063,49.068,31.677,1927,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,255,805,395,805
12585,ZCTA5 12585,112885,65.690,10.879,1252,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,52,478,314,478
12586,ZCTA5 12586,94107,58.576,30.021,12874,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1311,4367,2558,4367
12589,ZCTA5 12589,118214,69.824,22.860,19639,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1250,5468,3818,5468
12590,ZCTA5 12590,98252,61.670,31.229,35823,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,4442,14224,8772,14224
12592,ZCTA5 12592,72188,46.009,26.526,1280,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,113,426,196,426
12594,ZCTA5 12594,130206,61.751,23.367,3645,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,347,1485,917,1485
12601,ZCTA5 12601,64769,43.954,55.812,44696,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,9541,17095,7514,17095
12603,ZCTA5 12603,104185,64.779,28.173,41513,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,4781,16970,10993,16970
12604,ZCTA5 12604,,0.000,100.000,2118,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,59,59,0,59
12701,ZCTA5 12701,56601,38.712,58.284,12191,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,2832,4859,1881,4859
12719,ZCTA5 12719,75487,52.550,11.530,892,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,52,451,237,451
12720,ZCTA5 12720,,42.574,0.000,434,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,0,101,43,101
12721,ZCTA5 12721,84188,51.463,23.939,7590,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,581,2427,1249,2427
12722,ZCTA5 12722,,,,0,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Occupied count is 0.; Household total is 0.; Median income suppressed: fell into the lowest or highest interval (suppressed).,0,0,0,0
12723,ZCTA5 12723,94940,58.793,18.614,1854,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,145,779,458,779
